#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2024-04-19 11:07:19.880
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.001098460384615385,0.4386372396637441,-9.055097997879999
0.001099090384615385,0.4386372396637441,-9.146379651471522
0.001099720384615385,0.4423489016179107,-9.22670750663206
0.001100350384615385,0.4386372396637441,-9.292430297217956
0.001100980384615385,0.4349255777095775,-9.350850555516532
0.001101610384615385,0.4386372396637441,-9.38736321695314
0.001102240384615385,0.4349255777095775,-9.416573346102428
0.001102870384615385,0.4386372396637441,-9.434829676820732
0.001103500384615385,0.4386372396637441,-9.445783475251716
0.001104130384615385,0.4349255777095775,-9.442132209108054
0.001104760384615385,0.4312139157554108,-9.427527144533411
0.001105390384615385,0.4312139157554108,-9.401968281527784
0.001106020384615385,0.4386372396637441,-9.365455620091176
0.001106650384615385,0.4460605635720774,-9.325291692510906
0.001107280384615385,0.4423489016179107,-9.277825232643313
0.001107910384615385,0.4386372396637441,-9.215753708201078
0.001108540384615385,0.4386372396637441,-9.190194845195451
0.001109170384615385,0.4386372396637441,-9.131774586896878
0.001109800384615385,0.4423489016179107,-9.069703062454643
0.001110430384615385,0.4423489016179107,-9.025887868730711
0.001111060384615385,0.4386372396637441,-8.989375207294103
0.001111690384615385,0.4386372396637441,-8.94190874742651
0.001112320384615385,0.4386372396637441,-8.90174481984624
0.001112950384615385,0.4386372396637441,-8.86158089226597
0.001113580384615385,0.4386372396637441,-8.81776569854204
0.001114210384615385,0.4423489016179107,-8.781253037105431
0.001114840384615385,0.4460605635720774,-8.733786577237838
0.001115470384615385,0.4460605635720774,-8.700925181944891
0.001116100384615385,0.4386372396637441,-8.668063786651942
0.001116730384615385,0.4349255777095775,-8.748391641812482
0.001117360384615385,0.4386372396637441,-8.828719496973022
0.001117990384615385,0.4349255777095775,-8.930954948995527
0.001118620384615385,0.4349255777095775,-9.036841667161694
0.001119250384615385,0.4349255777095775,-9.124472054609555
0.001119880384615385,0.4349255777095775,-9.197497377482774
0.001120510384615385,0.4349255777095775,-9.263220168068671
0.001121140384615385,0.4349255777095775,-9.314337894079923
0.001121770384615385,0.4386372396637441,-9.358153087803853
0.001122400384615385,0.4386372396637441,-9.383711950809479
0.001123030384615385,0.4423489016179107,-9.398317015384123
0.001123660384615385,0.4386372396637441,-9.405619547671446
0.001124290384615385,0.4386372396637441,-9.401968281527784
0.001124920384615385,0.4386372396637441,-9.38736321695314
0.001125550384615385,0.4386372396637441,-9.358153087803853
0.001126180384615385,0.4349255777095775,-9.317989160223583
0.001126810384615385,0.4423489016179107,-9.277825232643313
0.001127440384615385,0.4386372396637441,-9.230358772775721
0.001128070384615385,0.4423489016179107,-9.171938514477148
0.001128700384615385,0.4460605635720774,-9.135425853040537
0.001129330384615385,0.4423489016179107,-9.073354328598302
0.001129960384615385,0.4423489016179107,-9.02223660258705
0.001130590384615385,0.4423489016179107,-8.97842140886312
0.001131220384615385,0.4423489016179107,-8.930954948995527
0.001131850384615385,0.4423489016179107,-8.890791021415257
0.001132480384615385,0.4386372396637441,-8.846975827691328
0.001133110384615385,0.4460605635720774,-8.803160633967396
0.001133740384615385,0.4460605635720774,-8.766647972530787
0.001134370384615385,0.4423489016179107,-8.730135311094179
0.001135000384615385,0.4460605635720774,-8.689971383513909
0.001135630384615385,0.4386372396637441,-8.646156189789977
0.001136260384615385,0.4386372396637441,-8.649807455933638
0.001136890384615385,0.4386372396637441,-8.722832778806856
0.001137520384615385,0.4312139157554108,-8.836022029260343
0.001138150384615385,0.4349255777095775,-8.952862545857492
0.001138780384615385,0.4386372396637441,-9.051446731736338
0.001139410384615385,0.4386372396637441,-9.135425853040537
0.001140040384615385,0.4386372396637441,-9.208451175913757
0.001140670384615385,0.4423489016179107,-9.274173966499653
0.001141300384615385,0.4460605635720774,-9.325291692510906
0.001141930384615385,0.4386372396637441,-9.361804353947514
0.001142560384615385,0.4386372396637441,-9.38736321695314
0.001143190384615385,0.4312139157554108,-9.401968281527784
0.001143820384615385,0.4349255777095775,-9.405619547671446
0.001144450384615385,0.4349255777095775,-9.398317015384123
0.001145080384615385,0.4386372396637441,-9.383711950809479
0.001145710384615385,0.4349255777095775,-9.358153087803853
0.001146340384615385,0.4386372396637441,-9.317989160223583
0.001146970384615385,0.4386372396637441,-9.274173966499653
0.001147600384615385,0.4386372396637441,-9.215753708201078
0.001148230384615385,0.4386372396637441,-9.164635982189825
0.001148860384615385,0.4349255777095775,-9.128123320753216
0.001149490384615385,0.4423489016179107,-9.069703062454643
0.001150120384615385,0.4460605635720774,-9.018585336443389
0.001150750384615385,0.4460605635720774,-8.971118876575797
0.001151380384615385,0.4423489016179107,-8.930954948995527
0.001152010384615385,0.4423489016179107,-8.890791021415257
0.001152640384615385,0.4386372396637441,-8.846975827691328
0.001153270384615385,0.4423489016179107,-8.803160633967396
0.001153900384615385,0.4349255777095775,-8.759345440243465
0.001154530384615385,0.4386372396637441,-8.722832778806856
0.001155160384615385,0.4460605635720774,-8.686320117370247
0.001155790384615385,0.4460605635720774,-8.646156189789977
0.001156420384615385,0.4423489016179107,-8.693622649657568
0.001157050384615385,0.4349255777095775,-8.77760177096177
0.001157680384615385,0.4349255777095775,-8.890791021415257
0.001158310384615385,0.4386372396637441,-9.003980271868746
0.001158940384615385,0.4349255777095775,-9.095261925460267
0.001159570384615385,0.4349255777095775,-9.179241046764469
0.001160200384615385,0.4349255777095775,-9.252266369637686
0.001160830384615385,0.4386372396637441,-9.317989160223583
0.001161460384615385,0.4423489016179107,-9.365455620091176
0.001162090384615385,0.4386372396637441,-9.401968281527784
0.001162720384615385,0.4349255777095775,-9.423875878389749
0.001163350384615385,0.4386372396637441,-9.438480942964393
0.001163980384615385,0.4386372396637441,-9.434829676820732
0.001164610384615385,0.4349255777095775,-9.427527144533411
0.001165240384615385,0.4312139157554108,-9.416573346102428
0.001165870384615385,0.4349255777095775,-9.391014483096802
0.001166500384615385,0.4386372396637441,-9.350850555516532
0.001167130384615385,0.4349255777095775,-9.303384095648941
0.001167760384615385,0.4423489016179107,-9.241312571206704
0.001168390384615385,0.4423489016179107,-9.197497377482774
0.001169020384615385,0.4386372396637441,-9.139077119184199
0.001169650384615385,0.4423489016179107,-9.087959393172946
0.001170280384615385,0.4460605635720774,-9.051446731736338
0.001170910384615385,0.4423489016179107,-9.003980271868746
0.001171540384615385,0.4386372396637441,-8.960165078144815
0.001172170384615385,0.4386372396637441,-8.920001150564545
0.001172800384615385,0.4423489016179107,-8.883488489127936
0.001173430384615385,0.4423489016179107,-8.839673295404005
0.001174060384615385,0.4460605635720774,-8.795858101680075
0.001174690384615385,0.4423489016179107,-8.755694174099805
0.001175320384615385,0.4423489016179107,-8.715530246519535
0.001175950384615385,0.4423489016179107,-8.708227714232212
0.001176580384615385,0.4386372396637441,-8.781253037105431
0.001177210384615385,0.4423489016179107,-8.887139755271598
0.001177840384615385,0.4423489016179107,-9.000329005725085
0.001178470384615385,0.4386372396637441,-9.109866990034911
0.001179100384615385,0.4349255777095775,-9.197497377482774
0.001179730384615385,0.4423489016179107,-9.274173966499653
0.001180360384615385,0.4423489016179107,-9.343548023229209
0.001180990384615385,0.4386372396637441,-9.394665749240463
0.001181620384615385,0.4349255777095775,-9.438480942964393
0.001182250384615385,0.4349255777095775,-9.467691072113681
0.001182880384615385,0.4349255777095775,-9.485947402831986
0.001183510384615385,0.4349255777095775,-9.496901201262968
0.001184140384615385,0.4312139157554108,-9.489598668975646
0.001184770384615385,0.4312139157554108,-9.482296136688324
0.001185400384615385,0.4349255777095775,-9.456737273682698
0.001186030384615385,0.4386372396637441,-9.42022461224609
0.001186660384615385,0.4386372396637441,-9.376409418522158
0.001187290384615385,0.4349255777095775,-9.328942958654567
0.001187920384615385,0.4386372396637441,-9.274173966499653
0.001188550384615385,0.4349255777095775,-9.234010038919383
0.001189180384615385,0.4423489016179107,-9.168287248333487
0.001189810384615385,0.4423489016179107,-9.120820788465895
0.001190440384615385,0.4423489016179107,-9.077005594741964
0.001191070384615385,0.4423489016179107,-9.033190401018032
0.001191700384615385,0.4386372396637441,-8.985723941150441
0.001192330384615385,0.4386372396637441,-8.94190874742651
0.001192960384615385,0.4386372396637441,-8.905396085989901
0.001193590384615385,0.4423489016179107,-8.865232158409631
0.001194220384615385,0.4423489016179107,-8.828719496973022
0.001194850384615385,0.4423489016179107,-8.788555569392752
0.001195480384615385,0.4423489016179107,-8.744740375668821
0.001196110384615385,0.4386372396637441,-8.803160633967396
0.001196740384615385,0.4386372396637441,-8.894442287558919
0.001197370384615385,0.4386372396637441,-9.007631538012406
0.001198000384615385,0.4386372396637441,-9.117169522322234
0.001198630384615385,0.4386372396637441,-9.208451175913757
0.001199260384615385,0.4349255777095775,-9.292430297217956
0.001199890384615385,0.4349255777095775,-9.369106886234835
0.001200520384615385,0.4349255777095775,-9.431178410677072
0.001201150384615385,0.4386372396637441,-9.471342338257342
0.001201780384615385,0.4386372396637441,-9.511506265837612
0.001202410384615385,0.4386372396637441,-9.529762596555916
0.001203040384615385,0.4386372396637441,-9.548018927274221
0.001203670384615385,0.4386372396637441,-9.548018927274221
0.001204300384615385,0.4386372396637441,-9.540716394986898
0.001204930384615385,0.4386372396637441,-9.518808798124933
0.001205560384615385,0.4386372396637441,-9.485947402831986
0.001206190384615385,0.4349255777095775,-9.445783475251716
0.001206820384615385,0.4386372396637441,-9.405619547671446
0.001207450384615385,0.4386372396637441,-9.336245490941888
0.001208080384615385,0.4349255777095775,-9.299732829505279
0.001208710384615385,0.4386372396637441,-9.234010038919383
0.001209340384615385,0.4386372396637441,-9.18654357905179
0.001209970384615385,0.4386372396637441,-9.139077119184199
0.001210600384615385,0.4349255777095775,-9.095261925460267
0.001211230384615385,0.4386372396637441,-9.055097997879999
0.001211860384615385,0.4386372396637441,-9.011282804156068
0.001212490384615385,0.4460605635720774,-8.971118876575797
0.001213120384615385,0.4460605635720774,-8.930954948995527
0.001213750384615385,0.449772225526244,-8.883488489127936
0.001214380384615385,0.4386372396637441,-8.843324561547666
0.001215010384615385,0.4386372396637441,-8.806811900111057
0.001215640384615385,0.4386372396637441,-8.81776569854204
0.001216270384615385,0.4423489016179107,-8.894442287558919
0.001216900384615385,0.4349255777095775,-9.007631538012406
0.001217530384615385,0.4349255777095775,-9.117169522322234
0.001218160384615385,0.4349255777095775,-9.215753708201078
0.001218790384615385,0.4349255777095775,-9.303384095648941
0.001219420384615385,0.4386372396637441,-9.383711950809479
0.001220050384615385,0.4386372396637441,-9.445783475251716
0.001220680384615385,0.4386372396637441,-9.500552467406628
0.001221310384615385,0.4386372396637441,-9.544367661130559
0.001221940384615385,0.4349255777095775,-9.566275257992524
0.001222570384615385,0.4349255777095775,-9.580880322567168
0.001223200384615385,0.4386372396637441,-9.591834120998151
0.001223830384615385,0.4423489016179107,-9.588182854854491
0.001224460384615385,0.4349255777095775,-9.569926524136186
0.001225090384615385,0.4349255777095775,-9.544367661130559
0.001225720384615385,0.4386372396637441,-9.500552467406628
0.001226350384615385,0.4423489016179107,-9.456737273682698
0.001226980384615385,0.4386372396637441,-9.405619547671446
0.001227610384615385,0.4349255777095775,-9.354501821660193
0.001228240384615385,0.4349255777095775,-9.303384095648941
0.001228870384615385,0.4386372396637441,-9.244963837350365
0.001229500384615385,0.4423489016179107,-9.201148643626434
0.001230130384615385,0.4423489016179107,-9.153682183758843
0.001230760384615385,0.4423489016179107,-9.113518256178573
0.001231390384615385,0.4386372396637441,-9.069703062454643
0.001232020384615385,0.4386372396637441,-9.025887868730711
0.001232650384615385,0.4386372396637441,-8.985723941150441
0.001233280384615385,0.4423489016179107,-8.93825748128285
0.001233910384615385,0.4423489016179107,-8.89809355370258
0.001234540384615385,0.4386372396637441,-8.85792962612231
0.001235170384615385,0.4349255777095775,-8.821416964685701
0.001235800384615385,0.4349255777095775,-8.89809355370258
0.001236430384615385,0.4312139157554108,-8.993026473437762
0.001237060384615385,0.4312139157554108,-9.109866990034911
0.001237690384615385,0.4312139157554108,-9.212102442057418
0.001238320384615385,0.4312139157554108,-9.310686627936262
0.001238950384615385,0.4349255777095775,-9.38736321695314
0.001239580384615385,0.4349255777095775,-9.453086007539037
0.001240210384615385,0.4275022538012442,-9.511506265837612
0.001240840384615385,0.4312139157554108,-9.55167019341788
0.001241470384615385,0.4312139157554108,-9.588182854854491
0.001242100384615385,0.4349255777095775,-9.606439185572794
0.001242730384615385,0.4312139157554108,-9.621044250147438
0.001243360384615385,0.4349255777095775,-9.610090451716456
0.001243990384615385,0.4349255777095775,-9.602787919429135
0.001244620384615385,0.4386372396637441,-9.577229056423509
0.001245250384615385,0.4349255777095775,-9.544367661130559
0.001245880384615385,0.4386372396637441,-9.500552467406628
0.001246510384615385,0.4275022538012442,-9.453086007539037
0.001247140384615385,0.4312139157554108,-9.394665749240463
0.001247770384615385,0.4349255777095775,-9.354501821660193
0.001248400384615385,0.4423489016179107,-9.288779031074297
0.001249030384615385,0.4460605635720774,-9.244963837350365
0.001249660384615385,0.4423489016179107,-9.193846111339113
0.001250290384615385,0.4423489016179107,-9.150030917615181
0.001250920384615385,0.4460605635720774,-9.109866990034911
0.001251550384615385,0.4423489016179107,-9.06240053016732
0.001252180384615385,0.4423489016179107,-9.018585336443389
0.001252810384615385,0.4423489016179107,-8.97842140886312
0.001253440384615385,0.4423489016179107,-8.934606215139189
0.001254070384615385,0.4386372396637441,-8.89809355370258
0.001254700384615385,0.4423489016179107,-8.85792962612231
0.001255330384615385,0.4386372396637441,-8.883488489127936
0.001255960384615385,0.4349255777095775,-8.971118876575797
0.001256590384615385,0.4312139157554108,-9.091610659316608
0.001257220384615385,0.4349255777095775,-9.201148643626434
0.001257850384615385,0.4312139157554108,-9.292430297217956
0.001258480384615385,0.4349255777095775,-9.376409418522158
0.001259110384615385,0.4386372396637441,-9.449434741395375
0.001259740384615385,0.4349255777095775,-9.511506265837612
0.001260370384615385,0.4312139157554108,-9.558972725705203
0.001261000384615385,0.4349255777095775,-9.595485387141812
0.001261630384615385,0.4386372396637441,-9.621044250147438
0.001262260384615385,0.4349255777095775,-9.631998048578421
0.001262890384615385,0.4349255777095775,-9.631998048578421
0.001263520384615385,0.4386372396637441,-9.6246955162911
0.001264150384615385,0.4386372396637441,-9.606439185572794
0.001264780384615385,0.4349255777095775,-9.573577790279847
0.001265410384615385,0.4349255777095775,-9.533413862699577
0.001266040384615385,0.4349255777095775,-9.489598668975646
0.001266670384615385,0.4349255777095775,-9.423875878389749
