,Time (s),Channel 1 (V),Channel 2 (V)
6038,0.001223901,0.3754106862022726,0.395388063507455
6039,0.001224531,0.3791016334393142,0.39367276769933734
6040,0.001225161,0.3791016334393142,0.3921861779989687
6041,0.001225791,0.3791016334393142,0.3906995882986001
6042,0.001226421,0.3791016334393142,0.38967041081372955
6043,0.001227051,0.3754106862022726,0.38875558638273355
6044,0.001227681,0.3791016334393142,0.387955115005612
6045,0.001228311,0.3754106862022726,0.3873833497362394
6046,0.001228941,0.3754106862022726,0.3869259375207414
6047,0.001229571,0.3754106862022726,0.3866972314129924
6048,0.001230201,0.3754106862022726,0.3868115844668668
6049,0.001230831,0.3754106862022726,0.3871546436284904
6050,0.001231461,0.3791016334393142,0.38772640889786286
6051,0.001232091,0.3791016334393142,0.38852688027498444
6052,0.001232721,0.3827925806763559,0.3893273516521061
6053,0.001233351,0.3754106862022726,0.3903565291369767
6054,0.001233981,0.3754106862022726,0.3913857066218473
6055,0.001234611,0.3791016334393142,0.3917287657834709
6056,0.001235241,0.3754106862022726,0.392872296322216
6057,0.001235871,0.3754106862022726,0.39390147380708657
6058,0.001236501,0.371719738965231,0.39481629823808273
6059,0.001237131,0.3754106862022726,0.39561676961520437
6060,0.001237761,0.3791016334393142,0.3963028879384514
6061,0.001238391,0.3827925806763559,0.3969890062616985
6062,0.001239021,0.3791016334393142,0.39778947763882005
6063,0.001239651,0.3791016334393142,0.39858994901594164
6064,0.001240281,0.3827925806763559,0.3993904203930632
6065,0.001240911,0.3791016334393142,0.4003052448240593
6066,0.001241541,0.3754106862022726,0.40122006925505543
6067,0.001242171,0.3791016334393142,0.40099136314730643
6068,0.001242801,0.3791016334393142,0.4000765387163104
6069,0.001243431,0.3791016334393142,0.3984755959620672
6070,0.001244061,0.3791016334393142,0.3967603001539496
6071,0.001244691,0.3791016334393142,0.3953880635074555
6072,0.001245321,0.3754106862022726,0.39413017991483584
6073,0.001245951,0.371719738965231,0.39310100242996526
6074,0.001246581,0.3754106862022726,0.3920718249450946
6075,0.001247211,0.3680287917281893,0.39115700051409846
6076,0.001247841,0.3754106862022726,0.3904708821908514
6077,0.001248471,0.371719738965231,0.3900134699753534
6078,0.001249101,0.371719738965231,0.38978476386760424
6079,0.001249731,0.3754106862022726,0.38989911692147866
6080,0.001250361,0.3791016334393142,0.39001346997535324
6081,0.001250991,0.3791016334393142,0.3901278230292277
6082,0.001251621,0.3754106862022726,0.3905852352447257
6083,0.001252251,0.3754106862022726,0.3911570005140982
6084,0.001252881,0.3754106862022726,0.39195747189121966
6085,0.001253511,0.371719738965231,0.3927579432683412
6086,0.001254141,0.371719738965231,0.39332970853771365
6087,0.001254771,0.371719738965231,0.3945875921303333
6088,0.001255401,0.371719738965231,0.3957311226690784
6089,0.001256031,0.3754106862022726,0.39641724099232556
6090,0.001256661,0.371719738965231,0.3972177123694472
6091,0.001257291,0.3754106862022726,0.3980181837465687
6092,0.001257921,0.3754106862022726,0.3987043020698158
6093,0.001258551,0.371719738965231,0.39950477344693736
6094,0.001259181,0.3754106862022726,0.40030524482405894
6095,0.001259811,0.3754106862022726,0.4011057162011805
6096,0.001260441,0.3791016334393142,0.40190618757830204
6097,0.001261071,0.3754106862022726,0.40247795284767457
6098,0.001261701,0.371719738965231,0.4030497181170471
6099,0.001262331,0.3791016334393142,0.40156312841667846
6100,0.001262961,0.3791016334393142,0.39961912650081177
6101,0.001263591,0.3754106862022726,0.39767512458494514
6102,0.001264221,0.371719738965231,0.39584547572295303
6103,0.001264851,0.371719738965231,0.3942445329687099
6104,0.001265481,0.371719738965231,0.3929866493760903
6105,0.001266111,0.371719738965231,0.39195747189121977
6106,0.001266741,0.371719738965231,0.3911570005140982
6107,0.001267371,0.3643378444911476,0.39058523524472566
6108,0.001268001,0.3643378444911476,0.3901278230292276
6109,0.001268631,0.3643378444911476,0.38978476386760413
6110,0.001269261,0.360646897254106,0.3896704108137297
6111,0.001269891,0.3643378444911476,0.3896704108137297
6112,0.001270521,0.3643378444911476,0.3900134699753533
6113,0.001271151,0.3680287917281893,0.3905852352447258
6114,0.001271781,0.371719738965231,0.39127135356797293
6115,0.001272411,0.3680287917281893,0.39207182494509457
6116,0.001273041,0.371719738965231,0.3928722963222162
6117,0.001273671,0.371719738965231,0.3939014738070868
6118,0.001274301,0.371719738965231,0.39458759213033395
6119,0.001274931,0.371719738965231,0.39561676961520453
6120,0.001275561,0.371719738965231,0.39641724099232606
6121,0.001276191,0.371719738965231,0.39710335931557306
6122,0.001276821,0.3680287917281893,0.39756077153107106
6123,0.001277451,0.3643378444911476,0.3982468898543181
6124,0.001278081,0.3680287917281893,0.39881865512369075
6125,0.001278711,0.371719738965231,0.3993904203930632
6126,0.001279341,0.3680287917281893,0.4000765387163102
6127,0.001279971,0.3680287917281893,0.40076265703955727
6128,0.001280601,0.371719738965231,0.40156312841667885
6129,0.001281231,0.371719738965231,0.40247795284767496
6130,0.001281861,0.3754106862022726,0.40167748147055343
6131,0.001282491,0.371719738965231,0.4004195978779338
6132,0.001283121,0.3643378444911476,0.39847559596206716
6133,0.001283751,0.3680287917281893,0.3965315940462005
6134,0.001284381,0.3643378444911476,0.3949306512919573
6135,0.001285011,0.3643378444911476,0.3934440615915887
6136,0.001285641,0.3643378444911476,0.3919574718912201
6137,0.001286271,0.3643378444911476,0.39069958829860046
6138,0.001286901,0.360646897254106,0.3897847638676044
6139,0.001287531,0.360646897254106,0.38909864554435736
6140,0.001288161,0.360646897254106,0.3887555863827339
6141,0.001288791,0.3643378444911476,0.3886412333288593
6142,0.001289421,0.3643378444911476,0.3886412333288593
6143,0.001290051,0.3680287917281893,0.3887555863827339
6144,0.001290681,0.3680287917281893,0.38909864554435736
6145,0.001291311,0.360646897254106,0.38967041081372983
6146,0.001291941,0.360646897254106,0.3902421760831024
6147,0.001292571,0.3643378444911476,0.3909282944063494
6148,0.001293201,0.3680287917281893,0.39184311883734546
6149,0.001293831,0.371719738965231,0.39252923716059246
6150,0.001294461,0.3680287917281893,0.3934440615915885
6151,0.001295091,0.3680287917281893,0.3942445329687101
6152,0.001295721,0.3643378444911476,0.39504500434583173
6153,0.001296351,0.360646897254106,0.39584547572295337
6154,0.001296981,0.360646897254106,0.3966459471000749
6155,0.001297611,0.3643378444911476,0.3973320654233219
6156,0.001298241,0.3680287917281893,0.39790383069269436
6157,0.001298871,0.371719738965231,0.398475595962067
6158,0.001299501,0.3680287917281893,0.3990473612314396
6159,0.001300131,0.371719738965231,0.3996191265008121
6160,0.001300761,0.371719738965231,0.40007653871631016
6161,0.001301391,0.371719738965231,0.4006483039856827
6162,0.001302021,0.3754106862022726,0.3992760673391885
6163,0.001302651,0.3791016334393142,0.3975607715310709
6164,0.001303281,0.3680287917281893,0.3955024165613297
6165,0.001303911,0.3643378444911476,0.39378712075321204
6166,0.001304541,0.360646897254106,0.3924148841067179
6167,0.001305171,0.360646897254106,0.39115700051409824
6168,0.001305801,0.3643378444911476,0.39012782302922766
6169,0.001306431,0.360646897254106,0.3890986455443571
6170,0.001307061,0.360646897254106,0.38829817416723544
6171,0.001307691,0.360646897254106,0.3877264088978629
6172,0.001308321,0.3532650027800227,0.38726899668236475
6173,0.001308951,0.3569559500170643,0.38692593752074117
6174,0.001309581,0.3643378444911476,0.3870402905746156
6175,0.001310211,0.360646897254106,0.38715464362849017
6176,0.001310841,0.360646897254106,0.38738334973623917
6177,0.001311471,0.3569559500170643,0.3876120558439883
6178,0.001312101,0.360646897254106,0.38829817416723533
6179,0.001312731,0.3643378444911476,0.3889842924904825
6180,0.001313361,0.3643378444911476,0.38989911692147855
6181,0.001313991,0.3680287917281893,0.3903565291369767
6182,0.001314621,0.3643378444911476,0.39150005967572177
6183,0.001315251,0.3643378444911476,0.3923005310528433
6184,0.001315881,0.360646897254106,0.3927579432683413
6185,0.001316511,0.3643378444911476,0.3934440615915883
6186,0.001317141,0.360646897254106,0.39413017991483534
6187,0.001317771,0.3643378444911476,0.3945875921303335
6188,0.001318401,0.3643378444911476,0.3955024165613297
6189,0.001319031,0.3643378444911476,0.3964172409923257
6190,0.001319661,0.3643378444911476,0.39698900626169825
6191,0.001320291,0.360646897254106,0.39756077153107083
6192,0.001320921,0.360646897254106,0.39813253680044336
6193,0.001321551,0.3643378444911476,0.3968746532078237
6194,0.001322181,0.3643378444911476,0.39538806350745515
6195,0.001322811,0.360646897254106,0.39332970853771404
6196,0.001323441,0.3569559500170643,0.39161441272959635
6197,0.001324071,0.360646897254106,0.3901278230292277
6198,0.001324701,0.3643378444911476,0.38852688027498467
6199,0.001325331,0.360646897254106,0.38692593752074156
6200,0.001325961,0.3569559500170643,0.385668053928122
6201,0.001326591,0.3569559500170643,0.3849819356048749
6202,0.001327221,0.3532650027800227,0.3845245233893769
6203,0.001327851,0.3532650027800227,0.38418146422775346
6204,0.001328481,0.3532650027800227,0.38395275812000446
6205,0.001329111,0.3532650027800227,0.38383840506613
6206,0.001329741,0.3532650027800227,0.38383840506613
6207,0.001330371,0.3532650027800227,0.38418146422775346
6208,0.001331001,0.3532650027800227,0.384524523389377
6209,0.001331631,0.3569559500170643,0.385210641712624
6210,0.001332261,0.3569559500170643,0.385896760035871
6211,0.001332891,0.3532650027800227,0.3871546436284905
6212,0.001333521,0.3569559500170643,0.3877264088978631
6213,0.001334151,0.3532650027800227,0.38886993943660814
6214,0.001334781,0.3532650027800227,0.38955605775985525
6215,0.001335411,0.3643378444911476,0.3902421760831023
6216,0.001336041,0.360646897254106,0.39092829440634935
6217,0.001336671,0.3643378444911476,0.3915000596757219
6218,0.001337301,0.3569559500170643,0.3921861779989689
6219,0.001337931,0.3569559500170643,0.3928722963222159
6220,0.001338561,0.360646897254106,0.39321535548383935
6221,0.001339191,0.360646897254106,0.3935584146454629
6222,0.001339821,0.3643378444911476,0.3942445329687099
6223,0.001340451,0.3680287917281893,0.39481629823808245
6224,0.001341081,0.3680287917281893,0.394930651291957
6225,0.001341711,0.3680287917281893,0.3936727676993374
6226,0.001342341,0.3643378444911476,0.3917287657834707
6227,0.001342971,0.3643378444911476,0.3896704108137295
6228,0.001343601,0.360646897254106,0.38772640889786286
6229,0.001344231,0.3569559500170643,0.3860111130897452
6230,0.001344861,0.3569559500170643,0.3845245233893765
6231,0.001345491,0.3532650027800227,0.3833809928506313
6232,0.001346121,0.3569559500170643,0.3824661684196352
6233,0.001346751,0.3532650027800227,0.38166569704251363
6234,0.001347381,0.349574055542981,0.3809795787192666
6235,0.001348011,0.349574055542981,0.3805221665037684
6236,0.001348641,0.3532650027800227,0.38017910734214494
6237,0.001349271,0.3532650027800227,0.38017910734214494
6238,0.001349901,0.3532650027800227,0.3805221665037685
6239,0.001350531,0.3569559500170643,0.38109393177314105
6240,0.001351161,0.3569559500170643,0.38178005009638816
6241,0.001351791,0.360646897254106,0.3824661684196353
6242,0.001352421,0.360646897254106,0.38326663979675696
6243,0.001353051,0.360646897254106,0.383952758120004
6244,0.001353681,0.360646897254106,0.38463887644325107
6245,0.001354311,0.360646897254106,0.3855537008742471
6246,0.001354941,0.3569559500170643,0.38635417225136864
6247,0.001355571,0.3569559500170643,0.3866972314129922
6248,0.001356201,0.3532650027800227,0.3872689966823648
6249,0.001356831,0.3569559500170643,0.38784076195173733
6250,0.001357461,0.360646897254106,0.3882981741672355
6251,0.001358091,0.360646897254106,0.38875558638273355
6252,0.001358721,0.360646897254106,0.3893273516521061
6253,0.001359351,0.360646897254106,0.3902421760831022
6254,0.001359981,0.3532650027800227,0.39092829440634924
6255,0.001360611,0.3532650027800227,0.3917287657834708
6256,0.001361241,0.3569559500170643,0.3908139413524747
6257,0.001361871,0.360646897254106,0.388869939436608
6258,0.001362501,0.3532650027800227,0.3868115844668668
6259,0.001363131,0.3569559500170643,0.38475322949712565
6260,0.001363761,0.3569559500170643,0.38292358063513354
6261,0.001364391,0.3569559500170643,0.3812082848270159
6262,0.001365021,0.349574055542981,0.38006475428827086
6263,0.001365651,0.349574055542981,0.3791499298572748
6264,0.001366281,0.349574055542981,0.37823510542627875
6265,0.001366911,0.349574055542981,0.3776633401569062
6266,0.001367541,0.349574055542981,0.37732028099528264
6267,0.001368171,0.3532650027800227,0.37709157488753364
6268,0.001368801,0.3532650027800227,0.37709157488753364
6269,0.001369431,0.349574055542981,0.37709157488753364
6270,0.001370061,0.3458831083059394,0.37709157488753364
6271,0.001370691,0.3458831083059394,0.37732028099528264
6272,0.001371321,0.3458831083059394,0.37777769321078064
6273,0.001371951,0.349574055542981,0.37846381153402764
6274,0.001372581,0.349574055542981,0.3794929890188982
6275,0.001373211,0.349574055542981,0.3797216951266472
6276,0.001373841,0.3532650027800227,0.3806365195576432
6277,0.001374471,0.3532650027800227,0.3813226378808903
6278,0.001375101,0.3532650027800227,0.3820087562041374
6279,0.001375731,0.349574055542981,0.38280922758125885
6280,0.001376361,0.3458831083059394,0.38349534590450585
6281,0.001376991,0.3458831083059394,0.3840671111738784
6282,0.001377621,0.349574055542981,0.38463887644325084
6283,0.001378251,0.349574055542981,0.3853249947664979
6284,0.001378881,0.3532650027800227,0.38601111308974495
6285,0.001379511,0.3569559500170643,0.38646852530524295
6286,0.001380141,0.3569559500170643,0.3868115844668665
6287,0.001380771,0.3569559500170643,0.38646852530524295
6288,0.001381401,0.3532650027800227,0.38509628865874884
6289,0.001382031,0.349574055542981,0.3831522867428822
6290,0.001382661,0.349574055542981,0.38097957871926663
6291,0.001383291,0.349574055542981,0.37937863596502347
6292,0.001383921,0.3458831083059394,0.37812075237240383
6293,0.001384551,0.3458831083059394,0.3769772218336588
6294,0.001385181,0.3421921610688977,0.3758336912949136
6295,0.001385811,0.3421921610688977,0.37491886686391757
6296,0.001386441,0.3421921610688977,0.374347101594545
6297,0.001387071,0.3421921610688977,0.3736609832712978
6298,0.001387701,0.3421921610688977,0.37331792410967435
6299,0.001388331,0.3421921610688977,0.3732035710557999
6300,0.001388961,0.3421921610688977,0.37331792410967435
6301,0.001389591,0.3458831083059394,0.3736609832712978
6302,0.001390221,0.3458831083059394,0.3740040424329214
6303,0.001390851,0.349574055542981,0.37446145464841946
6304,0.001391481,0.3421921610688977,0.3751475729716665
6305,0.001392111,0.3421921610688977,0.3760623974026626
6306,0.001392741,0.3458831083059394,0.37686286877978414
6307,0.001393371,0.349574055542981,0.3778920462646548
6308,0.001394001,0.3458831083059394,0.3789212237495254
6309,0.001394631,0.3458831083059394,0.3796073420727724
6310,0.001395261,0.349574055542981,0.38006475428827047
6311,0.001395891,0.3458831083059394,0.38063651955764305
6312,0.001396521,0.349574055542981,0.3813226378808901
6313,0.001397151,0.3532650027800227,0.38200875620413727
6314,0.001397781,0.3532650027800227,0.3823518153657608
6315,0.001398411,0.3532650027800227,0.3828092275812588
6316,0.001399041,0.349574055542981,0.3833809928506314
6317,0.001399671,0.349574055542981,0.38395275812000396
6318,0.001400301,0.349574055542981,0.38463887644325107
6319,0.001400931,0.349574055542981,0.3836096989583805
6320,0.001401561,0.349574055542981,0.3817800500963883
6321,0.001402191,0.349574055542981,0.37995040123439616
6322,0.001402821,0.3458831083059394,0.37834945848015294
6323,0.001403451,0.3421921610688977,0.3767485157259098
6324,0.001404081,0.3421921610688977,0.3753762790794157
6325,0.001404711,0.3385012138318561,0.37423274854067057
6326,0.001405341,0.3385012138318561,0.3733179241096745
6327,0.001405971,0.3385012138318561,0.3725174527325529
6328,0.001406601,0.3348102665948144,0.3719456874631804
6329,0.001407231,0.3421921610688977,0.3717169813554314
6330,0.001407861,0.3421921610688977,0.3713739221938079
6331,0.001408491,0.3421921610688977,0.37125956913993335
6332,0.001409121,0.3385012138318561,0.3713739221938079
6333,0.001409751,0.3421921610688977,0.37171698135543146
6334,0.001410381,0.3385012138318561,0.37240309967867846
6335,0.001411011,0.3421921610688977,0.3732035710558
6336,0.001411641,0.3385012138318561,0.37423274854067057
6337,0.001412271,0.3385012138318561,0.37549063213329015
6338,0.001412901,0.3458831083059394,0.37606239740266273
6339,0.001413531,0.3458831083059394,0.3772059279414079
6340,0.001414161,0.3458831083059394,0.377892046264655
6341,0.001414791,0.3458831083059394,0.37857816458790217
6342,0.001415421,0.3458831083059394,0.37926428291114916
6343,0.001416051,0.3458831083059394,0.38006475428827075
6344,0.001416681,0.349574055542981,0.38063651955764327
6345,0.001417311,0.3458831083059394,0.38120828482701574
6346,0.001417941,0.3458831083059394,0.38212310925801185
6347,0.001418571,0.3532650027800227,0.38292358063513343
6348,0.001419201,0.3532650027800227,0.3836096989583805
6349,0.001419831,0.3458831083059394,0.3840671111738785
6350,0.001420461,0.349574055542981,0.3837240520122549
6351,0.001421091,0.349574055542981,0.3823518153657608
6352,0.001421721,0.3458831083059394,0.3801791073421451
