#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2024-04-26 10:51:56.575
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0006499710000000001,-0.5141075979247662,-9.933782438910097
0.000650601,-0.5141075979247662,-10.05453926380158
0.0006512310000000001,-0.5141075979247662,-10.16065889779712
0.000651861,-0.5177985451618079,-10.24848204317275
0.0006524910000000001,-0.5214894923988496,-10.33264589082439
0.000653121,-0.5214894923988496,-10.3985132498561
0.000653751,-0.5214894923988496,-10.44974341799188
0.000654381,-0.5177985451618079,-10.48267709750774
0.000655011,-0.5177985451618079,-10.50829218157563
0.000655641,-0.5214894923988496,-10.5156107770236
0.000656271,-0.5214894923988496,-10.52292937247157
0.000656901,-0.5177985451618079,-10.51195147929962
0.000657531,-0.5141075979247662,-10.48999569295571
0.000658161,-0.5141075979247662,-10.45340271571587
0.000658791,-0.5141075979247662,-10.40217254758009
0.000659421,-0.5141075979247662,-10.35460167716829
0.000660051,-0.5141075979247662,-10.27775642496462
0.000660681,-0.5177985451618079,-10.21920766138087
0.000661311,-0.5177985451618079,-10.16065889779712
0.0006619410000000001,-0.5177985451618079,-10.10942872966134
0.000662571,-0.5214894923988496,-10.05819856152556
0.0006632010000000001,-0.5177985451618079,-10.01062769111377
0.000663831,-0.5177985451618079,-9.96305682070197
0.0006644610000000001,-0.5177985451618079,-9.915485950290174
0.000665091,-0.5177985451618079,-9.867915079878379
0.0006657210000000001,-0.5141075979247662,-9.820344209466583
0.000666351,-0.5141075979247662,-9.78375123222674
